user,total_pos_rating,total_neg_rating,total_pos_pur,total_neg_pur
7117,615077,145147,502921,257303
7118,615254,145185,503069,257370
7119,615475,145232,503323,257384
7120,615529,145240,503383,257386
7121,615727,145272,503522,257477
7122,615747,145276,503536,257487
7123,615809,145292,503587,257514
7124,615848,145306,503629,257525
7125,615868,145309,503646,257531
7126,615932,145319,503713,257538
7127,615935,145319,503716,257538
7128,615964,145329,503752,257541
7129,615983,145335,503759,257559
7130,615999,145337,503764,257572
7131,616003,145338,503765,257576
7132,616059,145346,503810,257595
7133,616199,145380,503918,257661
7134,616370,145413,504076,257707
7135,616500,145442,504177,257765
7136,616549,145462,504235,257776
7137,616576,145474,504269,257781
7138,616614,145486,504310,257790
7139,616712,145508,504403,257817
7140,616760,145516,504440,257836
7141,616789,145523,504475,257837
7142,617131,145608,504763,257976
7143,617178,145626,504803,258001
7144,617203,145632,504815,258020
7145,617222,145637,504819,258040
7146,617317,145657,504877,258097
7147,617349,145668,504905,258112
7148,617395,145674,504956,258113
7149,617615,145734,505141,258208
7150,617643,145742,505174,258211
7151,617693,145748,505229,258212
7152,617702,145750,505236,258216
7153,617721,145761,505254,258228
7154,617891,145803,505385,258309
7155,617942,145812,505443,258311
7156,617992,145820,505500,258312
7157,618050,145843,505563,258330
7158,618103,145851,505599,258355
7159,618166,145874,505661,258379
7160,618191,145884,505668,258407
7161,618198,145888,505670,258416
7162,618544,145964,505940,258568
7163,618589,145969,505963,258595
7164,618916,146052,506245,258723
7165,618940,146057,506253,258744
7166,618949,146060,506254,258755
7167,619304,146133,506526,258911
7168,619360,146155,506587,258928
7169,619400,146169,506638,258931
7170,619640,146233,506826,259047
7171,619795,146261,506974,259082
7172,619828,146274,507013,259089
7173,619830,146276,507014,259092
7174,619939,146305,507100,259144
7175,619940,146305,507101,259144
7176,620269,146385,507380,259274
7177,620493,146439,507569,259363
7178,620518,146442,507583,259377
7179,620773,146518,507773,259518
7180,620919,146555,507870,259604
7181,620946,146555,507880,259621
7182,621000,146566,507941,259625
7183,621003,146567,507942,259628
7184,621174,146602,508052,259724
7185,621185,146606,508053,259738
7186,621373,146644,508198,259819
7187,621382,146645,508203,259824
7188,621432,146651,508257,259826
7189,621621,146687,508392,259916
7190,621627,146690,508401,259916
7191,621631,146692,508403,259920
7192,621940,146782,508648,260074
7193,621963,146790,508654,260099
7194,621979,146795,508658,260116
7195,621999,146802,508671,260130
7196,622345,146886,508953,260278
7197,622471,146914,509073,260312
7198,622523,146921,509132,260312
7199,622526,146921,509133,260314
7200,622558,146926,509161,260323
7201,622576,146930,509175,260331
7202,622630,146951,509234,260347
7203,622642,146953,509239,260356
7204,622646,146953,509241,260358
7205,622671,146964,509276,260359
7206,622935,147041,509515,260461
7207,622972,147051,509557,260466
7208,623027,147058,509615,260470
7209,623219,147101,509774,260546
7210,623240,147103,509794,260549
7211,623479,147168,509982,260665
7212,623491,147170,509992,260669
7213,623494,147170,509992,260672
7214,623532,147178,510019,260691
7215,623538,147180,510022,260696
7216,623691,147214,510121,260784
7217,623743,147225,510182,260786
7218,623908,147261,510321,260848
7219,623909,147261,510321,260849
7220,624028,147291,510410,260909
7221,624368,147380,510687,261061
7222,624609,147415,510865,261159
7223,624612,147415,510866,261161
7224,624671,147430,510914,261187
7225,624865,147479,511068,261276
7226,624889,147484,511087,261286
7227,624956,147498,511154,261300
7228,624961,147498,511159,261300
7229,625098,147526,511259,261365
7230,625100,147526,511261,261365
7231,625300,147572,511428,261444
7232,625362,147597,511493,261466
7233,625689,147668,511757,261600
7234,625792,147691,511843,261640
7235,625799,147695,511845,261649
7236,625852,147703,511905,261650
7237,625902,147718,511952,261668
7238,625902,147718,511952,261668
7239,625954,147728,512012,261670
7240,626197,147797,512206,261788
7241,626229,147805,512241,261793
7242,626362,147834,512363,261833
7243,626478,147854,512461,261871
7244,626514,147864,512503,261875
7245,626565,147876,512564,261877
7246,626569,147876,512567,261878
7247,626847,147947,512821,261973
7248,626898,147957,512882,261973
7249,626912,147960,512894,261978
7250,626927,147963,512902,261988
7251,626929,147963,512903,261989
7252,626932,147963,512904,261991
7253,626937,147963,512906,261994
7254,626994,147972,512967,261999
7255,627008,147978,512973,262013
7256,627009,147978,512973,262014
7257,627061,147982,513016,262027
7258,627144,147994,513100,262038
7259,627180,148001,513124,262057
7260,627189,148006,513126,262069
7261,627243,148019,513174,262088
7262,627430,148052,513309,262173
7263,627478,148059,513361,262176
7264,627532,148066,513390,262208
7265,627533,148066,513391,262208
7266,627683,148099,513494,262288
7267,627745,148113,513562,262296
7268,627757,148120,513567,262310
7269,627757,148120,513567,262310
7270,627761,148123,513568,262316
7271,628079,148187,513814,262452
7272,628128,148207,513871,262464
7273,628135,148208,513878,262465
7274,628263,148246,513978,262531
7275,628346,148263,514060,262549
7276,628696,148348,514361,262683
7277,629031,148439,514631,262839
7278,629043,148439,514639,262843
7279,629080,148453,514681,262852
7280,629094,148457,514686,262865
7281,629119,148468,514721,262866
7282,629369,148512,514901,262980
7283,629483,148537,515030,262990
7284,629522,148546,515071,262997
7285,629533,148548,515080,263001
7286,629567,148554,515114,263007
7287,629587,148563,515125,263025
7288,629602,148566,515136,263032
7289,629676,148584,515211,263049
7290,629703,148588,515233,263058
7291,629796,148612,515302,263106
7292,629798,148612,515302,263108
7293,629850,148618,515341,263127
7294,629867,148621,515346,263142
7295,629876,148623,515351,263148
7296,629906,148632,515389,263149
7297,629912,148632,515392,263152
7298,629936,148639,515416,263159
7299,629937,148640,515418,263159
7300,629942,148640,515419,263163
7301,630278,148714,515662,263330
7302,630300,148716,515669,263347
7303,630351,148726,515730,263347
7304,630724,148804,515997,263531
7305,630760,148817,516038,263539
7306,630968,148865,516202,263631
7307,631337,148944,516484,263797
7308,631484,148984,516606,263862
7309,631539,148997,516667,263869
7310,631539,148997,516667,263869
7311,631589,149005,516725,263869
7312,631678,149031,516798,263911
7313,631684,149032,516799,263917
7314,631709,149037,516806,263940
7315,631731,149043,516814,263960
7316,631786,149063,516872,263977
7317,631798,149070,516882,263986
7318,631812,149074,516893,263993
7319,631843,149082,516913,264012
7320,632172,149173,517191,264154
7321,632272,149200,517272,264200
7322,632394,149234,517426,264202
7323,632436,149239,517469,264206
7324,632440,149241,517474,264207
7325,632447,149245,517479,264213
7326,632447,149245,517479,264213
7327,632499,149252,517522,264229
7328,632549,149258,517576,264231
7329,632873,149345,517847,264371
7330,633044,149382,517974,264452
7331,633109,149400,518016,264493
7332,633132,149410,518029,264513
7333,633134,149410,518031,264513
7334,633153,149414,518043,264524
7335,633203,149424,518103,264524
7336,633243,149435,518145,264533
7337,633250,149435,518150,264535
7338,633588,149499,518406,264681
7339,633590,149499,518408,264681
7340,633600,149500,518410,264690
7341,633915,149568,518658,264825
7342,633943,149572,518685,264830
7343,633955,149574,518690,264839
7344,634007,149582,518749,264840
7345,634211,149626,518899,264938
7346,634302,149645,518956,264991
7347,634311,149645,518960,264996
7348,634407,149671,519029,265049
7349,634456,149679,519084,265051
7350,634485,149686,519100,265071
7351,634500,149693,519110,265083
7352,634500,149693,519110,265083
7353,634501,149693,519111,265083
7354,634503,149693,519112,265084
7355,634797,149787,519352,265232
7356,634836,149797,519383,265250
7357,634889,149805,519438,265256
7358,635020,149843,519541,265322
7359,635308,149920,519782,265446
7360,635687,150003,520058,265632
7361,635781,150021,520149,265653
7362,635793,150024,520152,265665
7363,636055,150106,520358,265803
7364,636065,150113,520360,265818
7365,636081,150119,520373,265827
7366,636082,150120,520374,265828
7367,636091,150122,520384,265829
7368,636101,150123,520386,265838
7369,636191,150148,520461,265878
7370,636192,150148,520461,265879
7371,636289,150168,520534,265923
7372,636338,150174,520587,265925
7373,636374,150187,520628,265933
7374,636447,150205,520691,265961
7375,636590,150235,520815,266010
7376,636611,150245,520832,266024
7377,636627,150247,520846,266028
7378,636633,150249,520849,266033
7379,636646,150250,520857,266039
7380,636672,150259,520889,266042
7381,637025,150332,521131,266226
7382,637028,150333,521134,266227
7383,637059,150343,521157,266245
7384,637304,150381,521341,266344
7385,637627,150447,521581,266493
7386,637644,150451,521589,266506
7387,637761,150484,521688,266557
7388,637810,150492,521743,266559
7389,637860,150503,521775,266588
7390,637911,150509,521830,266590
7391,637963,150520,521890,266593
7392,637965,150520,521891,266594
7393,638090,150556,521986,266660
7394,638101,150556,521994,266663
7395,638184,150579,522081,266682
7396,638236,150589,522141,266684
7397,638288,150595,522195,266688
7398,638318,150605,522214,266709
7399,638330,150608,522223,266715
7400,638382,150620,522284,266718
7401,638565,150661,522437,266789
7402,638719,150707,522560,266866
7403,638762,150715,522576,266901
7404,638998,150788,522778,267008
7405,638998,150788,522778,267008
7406,639088,150813,522875,267026
7407,639094,150814,522880,267028
7408,639233,150849,522997,267085
7409,639266,150858,523013,267111
7410,639425,150904,523152,267177
7411,639459,150920,523183,267196
7412,639531,150930,523252,267209
7413,639533,150931,523253,267211
7414,639547,150933,523257,267223
7415,639576,150936,523276,267236
7416,639588,150939,523277,267250
7417,639605,150940,523288,267257
7418,639762,150972,523414,267320
7419,639792,150981,523446,267327
7420,639827,150994,523481,267340
7421,639841,151002,523489,267354
7422,639875,151012,523530,267357
7423,639887,151014,523543,267358
7424,640218,151078,523769,267527
7425,640247,151085,523804,267528
7426,640405,151126,523921,267610
7427,640407,151126,523923,267610
7428,640457,151141,523966,267632
7429,640504,151146,524017,267633
7430,640535,151158,524054,267639
7431,640581,151163,524104,267640
7432,640645,151173,524171,267647
7433,640849,151222,524356,267715
7434,640900,151228,524402,267726
7435,640917,151230,524406,267741
7436,641163,151281,524601,267843
7437,641163,151281,524601,267843
7438,641350,151330,524780,267900
7439,641591,151378,524945,268024
7440,641910,151461,525213,268158
7441,641922,151463,525218,268167
7442,641985,151478,525269,268194
7443,642158,151517,525435,268240
7444,642159,151518,525436,268241
7445,642161,151518,525436,268243
7446,642174,151519,525445,268248
7447,642515,151597,525710,268402
7448,642804,151674,525939,268539
7449,642804,151674,525939,268539
7450,642852,151694,525995,268551
7451,643001,151730,526099,268632
7452,643075,151742,526170,268647
7453,643079,151744,526172,268651
7454,643112,151750,526196,268666
7455,643121,151755,526207,268669
7456,643144,151758,526226,268676
7457,643195,151768,526285,268678
7458,643239,151785,526340,268684
7459,643342,151811,526413,268740
7460,643593,151865,526590,268868
7461,643873,151950,526834,268989
7462,643898,151957,526851,269004
7463,644005,151990,526963,269032
7464,644173,152034,527096,269111
7465,644207,152048,527136,269119
7466,644261,152058,527193,269126
7467,644263,152058,527193,269128
7468,644276,152063,527201,269138
7469,644388,152096,527281,269203
7470,644403,152102,527282,269223
7471,644580,152154,527437,269297
7472,644583,152154,527437,269300
7473,644619,152162,527462,269319
7474,644673,152175,527512,269336
7475,644983,152254,527788,269449
7476,645037,152265,527834,269468
7477,645177,152299,527929,269547
7478,645208,152310,527949,269569
7479,645212,152310,527950,269572
7480,645222,152311,527953,269580
7481,645222,152311,527953,269580
7482,645462,152355,528119,269698
7483,645474,152355,528126,269703
7484,645475,152355,528127,269703
7485,645492,152356,528134,269714
7486,645533,152367,528172,269728
7487,645567,152375,528210,269732
7488,645571,152375,528212,269734
7489,645758,152422,528378,269802
7490,645794,152429,528410,269813
7491,645794,152429,528410,269813
7492,645812,152435,528428,269819
7493,645858,152441,528470,269829
7494,645860,152441,528471,269830
7495,645877,152443,528484,269836
7496,645904,152453,528499,269858
7497,645967,152468,528566,269869
7498,645970,152468,528567,269871
7499,645996,152476,528583,269889
7500,646197,152537,528753,269981
7501,646197,152537,528753,269981
7502,646250,152545,528813,269982
7503,646252,152545,528813,269984
7504,646262,152554,528817,269999
7505,646574,152636,529083,270127
7506,646731,152681,529221,270191
7507,646736,152686,529224,270198
7508,646746,152689,529229,270206
7509,646800,152696,529287,270209
7510,646851,152704,529345,270210
7511,646851,152704,529345,270210
7512,646904,152712,529405,270211
7513,647241,152791,529682,270350
7514,647241,152791,529682,270350
7515,647249,152795,529692,270352
7516,647265,152803,529701,270367
7517,647283,152811,529706,270388
7518,647333,152817,529760,270390
7519,647733,152908,530067,270574
7520,647861,152931,530201,270591
7521,647865,152932,530201,270596
7522,647871,152933,530205,270599
7523,647903,152938,530220,270621
7524,647924,152941,530237,270628
7525,648106,152998,530391,270713
7526,648132,153000,530403,270729
7527,648181,153008,530459,270730
7528,648405,153053,530628,270830
7529,648508,153076,530708,270876
7530,648510,153076,530709,270877
7531,648764,153134,530896,271002
7532,648935,153169,531012,271092
7533,648941,153170,531018,271093
7534,649012,153186,531092,271106
7535,649014,153186,531094,271106
7536,649361,153260,531332,271289
7537,649370,153265,531335,271300
7538,649402,153273,531358,271317
7539,649403,153273,531358,271318
7540,649420,153278,531367,271331
7541,649456,153288,531409,271335
7542,649826,153372,531683,271515
7543,650032,153422,531844,271610
7544,650033,153422,531845,271610
7545,650046,153424,531851,271619
7546,650084,153435,531894,271625
7547,650228,153470,531989,271709
7548,650278,153476,532043,271711
7549,650278,153476,532043,271711
